Date,Open,High,Low,Close,Volume
14-07-2003,3704.629883,3750,3625.72998,3647.580078,106400
21-07-2003,3655.26001,3737.76001,3534.060059,3726.459961,143800
28-07-2003,3745.98999,3835.75,3694.939941,3815.310059,132000
04-08-2003,3798.810059,3890.780029,3722.080078,3883.76001,128200
11-08-2003,3842.139893,3959.100098,3842.139893,3921.199951,97000
18-08-2003,3932.370117,4149.540039,3928.169922,4125.120117,120000
25-08-2003,4149.819824,4277.640137,3943.659912,4244.72998,152400
01-09-2003,4248.069824,4371.97998,4248.069824,4369.169922,148600
08-09-2003,4399.609863,4473.569824,4297.709961,4305.910156,134600
15-09-2003,4310.169922,4330.850098,4097.549805,4217.120117,175400
22-09-2003,4230.910156,4388.830078,4111.540039,4382.569824,136000
29-09-2003,4392.870117,4556.890137,4385.540039,4552.919922,121400
06-10-2003,4567.680176,4780.77002,4552.390137,4768.899902,147200
13-10-2003,4787.75,4949.22998,4738.720215,4930.529785,173600
20-10-2003,4951.109863,4951.109863,4599.609863,4757.370117,173800
27-10-2003,4802.069824,4913.180176,4666.189941,4906.870117,174600
03-11-2003,4946.930176,5135,4946.930176,4971.569824,180600
10-11-2003,4962.220215,5059.97998,4854.160156,4865.830078,156400
17-11-2003,4907.02002,4981.47998,4736.700195,4838.540039,140000
24-11-2003,4852.120117,5050.560059,4803.799805,5044.819824,112400
01-12-2003,5086.859863,5263.109863,5082.819824,5131.720215,173600
08-12-2003,5144.950195,5343.910156,5089.569824,5315.810059,132000
15-12-2003,5366.930176,5555.680176,5351.029785,5541.350098,142600
22-12-2003,5547.680176,5705.299805,5543.97998,5699.240234,113400
29-12-2003,5725.439941,6034.379883,5725.439941,6026.589844,112600
05-01-2004,6050.47998,6249.600098,5870.549805,6119.589844,184200
12-01-2004,6152.220215,6248.810059,5914.02002,5946.189941,186200
19-01-2004,5967.390137,6130.089844,5567.680176,5816.640137,209000
26-01-2004,5854.350098,6030.549805,5685.640137,5695.669922,176800
02-02-2004,5715.459961,5820.450195,5550.169922,5786.350098,163800
09-02-2004,5810.209961,6017.009766,5807.72998,6011.660156,182400
16-02-2004,6025.850098,6082.799805,5770.870117,5850.720215,174200
23-02-2004,5869.609863,5875.22998,5551.640137,5667.509766,180800
01-03-2004,5649.299805,5892.779785,5649.299805,5880.350098,145400
08-03-2004,5899.259766,5951.029785,5570.810059,5700.399902,183600
15-03-2004,5745.060059,5764.200195,5386.620117,5443.439941,179200
22-03-2004,5446.879883,5552.339844,5324.779785,5528.939941,143200
29-03-2004,5538.52002,5799.160156,5493.120117,5788.080078,142000
05-04-2004,5809.740234,5905.350098,5774.879883,5838.450195,102800
12-04-2004,5856.439941,5927.040039,5743.580078,5862.819824,98600
19-04-2004,5875.529785,5979.25,5765.379883,5925.580078,119200
26-04-2004,5841.299805,5841.299805,5626.410156,5655.089844,114200
03-05-2004,5645.859863,5772.640137,5506,5669.580078,128800
10-05-2004,5628.609863,5628.609863,5043.990234,5069.870117,181400
17-05-2004,5020.890137,5073.700195,4227.5,4961.569824,180000
24-05-2004,4993.450195,5163.609863,4821.589844,4835.390137,149000
31-05-2004,4760.279785,5012.52002,4665.209961,4889,164600
07-06-2004,4927.5,5000.589844,4823.100098,4832.709961,150400
14-06-2004,4810.419922,4863.629883,4696.509766,4769.990234,144200
21-06-2004,4770.649902,4790.930176,4613.939941,4756.390137,164200
28-06-2004,4784.580078,4895.47998,4772.870117,4870.580078,163600
05-07-2004,4861.149902,5004.169922,4723.040039,4945.47998,160200
12-07-2004,4949.419922,4978.490234,4835.339844,4951.169922,110000
19-07-2004,4957.080078,5086.029785,4936.600098,5073.339844,136000
26-07-2004,5046.990234,5200.850098,5034.22998,5170.319824,155000
02-08-2004,5193.25,5262.890137,5145.220215,5196.990234,132800
09-08-2004,5176.390137,5269.220215,5084.509766,5102.919922,201600
16-08-2004,5105.259766,5148.529785,5025.490234,5064.660156,119400
23-08-2004,5064.419922,5148.75,5022.290039,5117.009766,108600
30-08-2004,5130.540039,5233.319824,5130.540039,5218.459961,84000
06-09-2004,5226.089844,5376.120117,5226.089844,5370.049805,99200
13-09-2004,5380.709961,5569.470215,5376.040039,5561.149902,125200
20-09-2004,5562.680176,5638.790039,5513.680176,5527.75,131200
27-09-2004,5530,5685.680176,5428.200195,5675.540039,108400
04-10-2004,5706.319824,5803.819824,5699.319824,5776.850098,114400
11-10-2004,5764.859863,5792.080078,5645.660156,5686.72998,65000
18-10-2004,5706.830078,5751.600098,5617.370117,5641.060059,64600
25-10-2004,5633.47998,5733.75,5558.140137,5672.27002,106000
01-11-2004,5678.649902,5900.509766,5649.029785,5891.359863,76000
08-11-2004,5912.52002,6001.990234,5910.410156,5964.009766,61200
15-11-2004,5970.040039,6044.549805,5949.240234,5961.709961,58400
22-11-2004,5921.009766,6081.740234,5877.970215,6035.029785,61400
29-11-2004,6033.419922,6361.529785,6029.819824,6322.759766,115200
06-12-2004,6351.040039,6386.290039,6221.399902,6233.540039,99600
13-12-2004,6231.470215,6437,6220.580078,6346.47998,86400
20-12-2004,6360.109863,6507.939941,6345.870117,6498.060059,74200
27-12-2004,6484.839844,6617.149902,6469.959961,6602.689941,68600
03-01-2005,6626.490234,6696.310059,6325.359863,6420.459961,92600
10-01-2005,6440.330078,6469.089844,6070.330078,6173.819824,88600
17-01-2005,6202.740234,6267.609863,6087.549805,6183.240234,84000
24-01-2005,6201.600098,6430.720215,6069.330078,6419.089844,85200
31-01-2005,6463.52002,6684.160156,6455.549805,6618.22998,170000
07-02-2005,6652.330078,6658.330078,6508.330078,6633.759766,65800
14-02-2005,6673.390137,6719.169922,6533.129883,6584.319824,78000
21-02-2005,6585.879883,6622.620117,6515.72998,6569.720215,76200
28-02-2005,6584.339844,6864.620117,6545.939941,6849.47998,102400
07-03-2005,6863.580078,6954.859863,6839.350098,6853.72998,88600
14-03-2005,6854.919922,6882.22998,6595.529785,6700.339844,179200
21-03-2005,6716.410156,6734.720215,6412.890137,6442.870117,64200
28-03-2005,6471.470215,6618.080078,6321.310059,6605.040039,65400
04-04-2005,6616.830078,6649.419922,6456.839844,6479.540039,58000
11-04-2005,6426.209961,6515.819824,6232.370117,6248.339844,45400
18-04-2005,6220.97998,6374.029785,6118.419922,6346.569824,70200
25-04-2005,6338.669922,6391.72998,6138.470215,6154.439941,62600
02-05-2005,6183.069824,6402.350098,6141.370117,6388.47998,58000
09-05-2005,6391.799805,6494.910156,6380.759766,6451.540039,73800
16-05-2005,6456.970215,6568.609863,6380.529785,6499.5,57800
23-05-2005,6504.490234,6772.740234,6499.209961,6707.720215,58600
30-05-2005,6697.149902,6763.279785,6642.609863,6748.850098,49600
06-06-2005,6747.200195,6883.669922,6737.089844,6781.990234,53000
13-06-2005,6790.330078,6933.259766,6757.040039,6906.52002,51000
20-06-2005,6940.060059,7178.040039,6940.060059,7148.620117,116800
27-06-2005,7136.390137,7228.569824,7034.47998,7210.77002,91200
04-07-2005,7186.740234,7308.720215,7123.109863,7212.080078,67000
11-07-2005,7227.509766,7352.459961,7163.850098,7271.540039,66000
18-07-2005,7325.649902,7429.950195,7273.189941,7423.25,63000
25-07-2005,7427.649902,7708.589844,7427.649902,7635.419922,72400
01-08-2005,7632.009766,7843.77002,7596.740234,7754,102600
08-08-2005,7760.669922,7861.259766,7559.799805,7767.490234,97800
15-08-2005,7774.27002,7921.390137,7735.370117,7780.759766,46000
22-08-2005,7814.930176,7845.959961,7537.5,7680.220215,64400
29-08-2005,7693,7928.069824,7566.209961,7899.77002,50800
05-09-2005,7901.350098,8077.740234,7901.350098,8060.009766,39400
12-09-2005,8072.990234,8388.799805,8072.990234,8380.959961,59600
19-09-2005,8399.509766,8521.75,8121.810059,8222.589844,100200
26-09-2005,8280.05957,8722.169922,8280.05957,8634.480469,99800
03-10-2005,8662.990234,8821.839844,8410.69043,8491.55957,122000
10-10-2005,8516.44043,8564.849609,8180.100098,8201.730469,86800
17-10-2005,8230.469727,8317.379883,7838.02002,8068.950195,120200
24-10-2005,8096.490234,8126.27002,7656.149902,7685.640137,108000
31-10-2005,7717.069824,8086.839844,7717.069824,8072.75,38400
07-11-2005,8083.589844,8483.679688,8049.649902,8471.040039,92000
14-11-2005,8503.700195,8739.570313,8416.889648,8686.650391,70600
21-11-2005,8699.269531,8863.929688,8518.179688,8853.209961,99400
28-11-2005,8905.679688,9057.969727,8768.799805,8961.610352,93000
05-12-2005,8965.830078,9080.759766,8783.929688,9067.280273,77600
12-12-2005,9092.650391,9309.009766,9092.650391,9284.459961,106800
19-12-2005,9263.320313,9442.980469,9237.94043,9256.910156,193800
26-12-2005,9254.089844,9427.230469,9020.799805,9397.929688,79000
02-01-2006,9422.490234,9680.919922,9366.089844,9640.290039,83800
09-01-2006,9643.919922,9689.679688,9303.709961,9374.19043,81200
16-01-2006,9382.860352,9556.19043,9158.44043,9520.959961,127200
23-01-2006,9467.55957,9883.950195,9432.929688,9870.790039,72800
30-01-2006,9896.459961,9993.919922,9713.509766,9742.580078,102200
06-02-2006,9746.089844,10122.25,9739.709961,10110.96973,76600
13-02-2006,10132.66992,10195.41992,9970,9981.110352,95200
20-02-2006,10002.36035,10304.87988,9896.639648,10200.75977,77400
27-02-2006,10214.58008,10706.21973,10109.33984,10595.42969,117000
06-03-2006,10616.99023,10782.33984,10376.54004,10765.16016,116400
13-03-2006,10818.94043,10951.37988,10761.21973,10860.04004,83200
20-03-2006,10903.25,11017.25,10784.41992,10950.29981,85400
27-03-2006,10996.36035,11356.9502,10996.36035,11279.95996,99800
03-04-2006,11342.95996,11930.66016,11342.95996,11589.44043,81200
10-04-2006,11620.37988,11702.76953,11008.42969,11237.23047,81800
17-04-2006,11323.74023,12102,11323.74023,12030.29981,132400
24-04-2006,12063.73047,12086.91016,11344.61035,11851.92969,108000
01-05-2006,12103.78027,12482.91016,12103.78027,12359.7002,79200
08-05-2006,12393.21973,12671.11035,12224.44043,12285.11035,99000
15-05-2006,12272.63965,12272.63965,10799.00977,10938.61035,152800
22-05-2006,11071.62988,11142.90039,9826.910156,10809.34961,133400
29-05-2006,10855.03027,10992.37988,10011.4502,10451.33008,120000
05-06-2006,10537.08008,10552.37988,9200.799805,9810.459961,138600
12-06-2006,9858.469727,10118.28027,8799.009766,9884.509766,135400
19-06-2006,9903.110352,10453.61035,9745.169922,10401.29981,113000
26-06-2006,10427.84961,10626.83984,9902.330078,10609.25,130000
03-07-2006,10646.55957,10940.4502,10440.01953,10509.53027,115600
10-07-2006,10484.25,10939.67969,10461.73047,10678.21973,103600
17-07-2006,10647.25977,10647.25977,9972.730469,10085.91016,109000
24-07-2006,9881.030273,10787.65039,9875.349609,10680.23047,100400
31-07-2006,10759.19043,11081.90039,10646.65039,10866.50977,91600
07-08-2006,10863.28027,11241.11035,10780.00977,11192.45996,82400
14-08-2006,11221.86035,11551.58984,11221.86035,11465.71973,62800
21-08-2006,11488.03027,11635.25,11297.23047,11572.2002,69000
28-08-2006,11583.73047,11795.01953,11552.44043,11778.01953,66200
04-09-2006,11824.49023,11983.48047,11815.42969,11918.65039,62600
11-09-2006,11959.55957,12041.7002,11445.19043,12009.58984,80600
18-09-2006,12006.19043,12303.41992,11833.61035,12236.78027,71800
25-09-2006,12257.26953,12485.16992,12145.08984,12454.41992,68000
02-10-2006,12473.79004,12489.28027,12178.83008,12372.80957,50200
09-10-2006,12335.82031,12756.23047,12261.49023,12736.41992,66000
16-10-2006,12785.03027,12994.4502,12654.98047,12709.40039,82400
23-10-2006,12757.30957,12921.23047,12612.36035,12906.80957,36200
30-10-2006,12925.42969,13146.86035,12844.84961,13130.79004,68400
06-11-2006,13155.11035,13303.84961,12950.57031,13282.91016,81400
13-11-2006,13295.24023,13678.04004,13287.28027,13429.48047,138200
20-11-2006,13390.9502,13790.82031,13200.36035,13703.33008,75000
27-11-2006,13716.45996,13857.80957,13577.37988,13844.78027,64600
04-12-2006,13846.70996,14035.29981,13756.86035,13799.49023,57800
11-12-2006,13783,13801.98047,12801.65039,13614.51953,102600
18-12-2006,13695.59961,13748.62012,13182.34961,13471.74023,71000
25-12-2006,13501.44043,13960.38965,13490.76953,13786.91016,40000
01-01-2007,13827.76953,14060.34961,13763.38965,13860.51953,49000
08-01-2007,13855.88965,14070.87988,13303.21973,14056.53027,90800
15-01-2007,14110.44043,14325.91992,14067.51953,14182.70996,61600
22-01-2007,14217.79981,14307.19043,14025.74023,14282.71973,59400
29-01-2007,14306.96973,14462.76953,14045.61035,14403.76953,70400
05-02-2007,14432.08984,14723.87988,14372.36035,14538.90039,65400
12-02-2007,14529.28027,14529.28027,13805.36035,14355.54981,84200
19-02-2007,14406.87988,14479.17969,13568.08008,13632.53027,74800
26-02-2007,13684.9502,13723.40039,12800.91016,12886.12988,112400
05-03-2007,12716.84961,13145.71973,12344.44043,12884.99023,115000
12-03-2007,12916.66992,13056.86035,12316.09961,12430.40039,82400
19-03-2007,12484.63965,13386.9502,12426.66016,13285.92969,79000
26-03-2007,13345.73047,13345.73047,12832.69043,13072.09961,54600
02-04-2007,12811.92969,12899.30957,12425.51953,12856.08008,62600
09-04-2007,12904.84961,13421.04981,12904.84961,13384.08008,75800
16-04-2007,13479.49023,13915.62012,13423.63965,13897.41016,79600
23-04-2007,13972.80957,14383.71973,13850.07031,13908.58008,119400
30-04-2007,13823.40039,14189.20996,13693.58984,13934.26953,42800
07-05-2007,14044.70996,14067.07031,13562.9502,13796.16016,66400
14-05-2007,13954.41016,14352.98047,13885.45996,14303.41016,72200
21-05-2007,14414.83008,14500.63965,14046.05957,14338.4502,93400
28-05-2007,14467.84961,14682.09961,14368.40039,14570.75,64200
04-06-2007,14618.78027,14683.36035,14010.61035,14063.80957,84400
11-06-2007,14170.80957,14326.54981,13946.99023,14162.70996,63400
18-06-2007,14241.75977,14560.32031,14057.25977,14467.36035,62400
25-06-2007,14469.42969,14663.25,14407.12012,14650.50977,65800
02-07-2007,14685.16016,15007.21973,14638.87988,14964.12012,72000
09-07-2007,15018.70996,15330.73047,14829.54981,15272.71973,85200
16-07-2007,15295.03027,15683.03027,15160.26953,15565.54981,85400
23-07-2007,15560.57031,15868.84961,15159.67969,15234.57031,108000
30-07-2007,15278.03027,15568.84961,14896.46973,15138.40039,87200
06-08-2007,14892.59961,15542.40039,14570.88965,14868.25,79600
13-08-2007,14965.65039,15069.63965,13779.87988,14141.51953,73200
20-08-2007,14512.28027,14680.08984,13870.7002,14424.87012,75800
27-08-2007,14581.34961,15350.91016,14581.34961,15318.59961,76000
03-09-2007,15401.99023,15716.05957,15323.04981,15590.41992,69800
10-09-2007,15413.58008,15824.65039,15363.53027,15603.79981,63200
17-09-2007,15664.74023,16616.83984,15467.45996,16564.23047,158400
24-09-2007,16697.89063,17361.4707,16599.66016,17291.09961,98000
01-10-2007,17356.99023,17979.17969,17144.58008,17773.35938,95800
08-10-2007,17901.93945,18844.61914,17287.18945,18419.03906,137400
15-10-2007,18525.60938,19198.66016,17226.17969,17559.98047,164000
22-10-2007,17259.65039,19276.44922,17171.44922,19243.16992,171600
29-10-2007,19621.39063,20238.16016,19255.76953,19976.23047,117400
05-11-2007,20009.34961,20009.34961,18737.2207,18907.59961,67000
12-11-2007,18640.51953,19987.71094,18333.21094,19698.35938,105000
19-11-2007,19895.49023,19971.43945,18182.83008,18852.86914,77400
26-11-2007,19171.25,19424.99023,18884.19922,19363.18945,58400
03-12-2007,19547.08984,20094.56055,19446.67969,19966,71400
10-12-2007,20074.91992,20498.10938,19834.00977,20030.83008,68400
17-12-2007,20032.66992,20032.66992,18886.40039,19162.57031,54600
24-12-2007,19308.19922,20323.75977,19308.19922,20206.94922,48000
31-12-2007,20323.2793,20762.80078,20077.40039,20686.89063,70200
07-01-2008,20637.21094,21206.76953,20438.18945,20827.44922,102000
14-01-2008,20918.23047,20959.2207,18930.41992,19013.69922,109000
21-01-2008,18919.57031,18919.57031,15332.41992,18361.66016,126400
28-01-2008,18011.89063,18491.06055,17417.63086,18242.58008,72200
04-02-2008,18496.0293,18895.33984,17203.06055,17464.89063,89400
11-02-2008,17427.33984,18142.91992,16457.74023,18115.25,80400
18-02-2008,18228.21094,18314.09961,17347.25977,17349.07031,63000
25-02-2008,17523.81055,18137.2793,17137.99023,17578.7207,78400
03-03-2008,17227.56055,17227.56055,15689.91992,15975.51953,88400
10-03-2008,15684.24023,16683.36914,15228.99023,15760.51953,112200
17-03-2008,15326.92969,15465.80957,14677.24023,14994.83008,98400
24-03-2008,15093.76953,16452.08008,15056.08984,16371.29004,122200
31-03-2008,16226.66016,16236.7002,15297.95996,15343.12012,89900
07-04-2008,15390.15039,15957.24023,15321.55957,15807.63965,96200
14-04-2008,15694.41016,16570.57031,15573.03027,16481.19922,62200
21-04-2008,16611.41016,17150.91992,16589.44922,17125.98047,99200
28-04-2008,17251.56055,17621.24023,16978.89063,17600.11914,97600
05-05-2008,17687,17735.69922,16678.93945,16737.07031,101400
12-05-2008,16641.44922,17497.35938,16546.55078,17434.93945,96000
19-05-2008,17366.05078,17367.13086,16626.10938,16649.64063,70600
26-05-2008,16468.32031,16666.0293,16196.01953,16415.57031,92000
02-06-2008,16591.46094,16632.7207,15314.01953,15572.17969,109800
09-06-2008,15115.96973,15337.09961,14645.30957,15189.62012,130600
16-06-2008,15400.57031,15789.62012,14520.87988,14571.29004,100000
23-06-2008,14423.04981,14509.69043,13736.00977,13802.21973,126400
30-06-2008,13791.01953,13872.05957,12822.75,13454,142600
07-07-2008,13561.91992,14063.4502,13049.95996,13469.84961,129600
14-07-2008,13333.03027,13684.26953,12514.99023,13635.40039,155000
21-07-2008,13782.12988,15130.08984,13581.19043,14274.94043,166000
28-07-2008,14267.03027,14682.33008,13727.13965,14656.69043,139400
04-08-2008,14594.63965,15422.82031,14503.50977,15167.82031,139800
11-08-2008,15430.30957,15579.78027,14686.66016,14724.17969,94400
18-08-2008,14681.13965,14824.91992,14136.86035,14401.49023,95400
25-08-2008,14643.37012,14672.69043,14002.42969,14564.53027,102600
01-09-2008,14412.99023,15106.15039,14281.09961,14483.83008,83500
08-09-2008,15038.05957,15107.00977,13933.87012,14000.80957,115600
15-09-2008,13592.04981,14097.44043,12558.13965,14042.32031,183400
22-09-2008,14215.33008,14215.33008,13054.41992,13102.17969,171200
29-09-2008,13109.95996,13203.86035,12153.54981,12526.32031,145000
06-10-2008,12284.49023,12284.49023,10239.75977,10527.84961,202000
13-10-2008,10817.67969,11870.21973,9911.320313,9975.349609,213600
20-10-2008,10160.46973,10750.2002,8566.820313,8701.070313,219200
27-10-2008,8588.860352,9870.419922,7697.390137,9788.05957,167600
03-11-2008,10209.37012,10945.41016,9631.589844,9964.290039,240600
10-11-2008,10154.55957,10570.58008,9267.490234,9385.419922,207600
17-11-2008,9396.929688,9424.25,8316.389648,8915.209961,224600
24-11-2008,8840.530273,9182.799805,8649.400391,9092.719727,164000
01-12-2008,9162.94043,9340.69043,8467.429688,8965.200195,246800
08-12-2008,9276.889648,9746.009766,9095.700195,9690.070313,190400
15-12-2008,9821.849609,10188.54004,9633.040039,10099.91016,292600
22-12-2008,10102.41992,10173.33984,9294.980469,9328.919922,203400
